"Dates","Prices"
"2011-07-08 04:00:00",31.513
"2011-07-08 05:00:00",43.313
"2011-07-08 06:00:00",51.02
"2011-07-08 07:00:00",54.662
"2011-07-08 08:00:00",60.464
"2011-07-08 09:00:00",60.913
"2011-07-08 10:00:00",60.94
"2011-07-08 11:00:00",58.069
"2011-07-08 12:00:00",56.649
"2011-07-08 13:00:00",53.192
"2011-07-08 14:00:00",51.245
"2011-07-08 15:00:00",51.899
"2011-07-08 16:00:00",53.275
"2011-07-08 17:00:00",55.647
"2011-07-08 18:00:00",53.789
"2011-07-08 19:00:00",49.19
"2011-07-08 20:00:00",48.542
"2011-07-08 21:00:00",56.022
"2011-07-08 22:00:00",52.589
"2011-07-08 23:00:00",50.838
"2011-07-09 00:00:00",43.423
"2011-07-09 01:00:00",40.761
"2011-07-09 02:00:00",15.705
"2011-07-09 03:00:00",14.93
"2011-07-09 04:00:00",14.67
"2011-07-09 05:00:00",14.105
"2011-07-09 06:00:00",15.749
"2011-07-09 07:00:00",17.933
"2011-07-09 08:00:00",23.716
"2011-07-09 09:00:00",53.196
"2011-07-09 10:00:00",50.831
"2011-07-09 11:00:00",55.498
"2011-07-09 12:00:00",49.831
"2011-07-09 13:00:00",46.168
"2011-07-09 14:00:00",46.481
"2011-07-09 15:00:00",45.343
"2011-07-09 16:00:00",40.066
"2011-07-09 17:00:00",54.01
"2011-07-09 18:00:00",46.72
"2011-07-09 19:00:00",45.231
"2011-07-09 20:00:00",45.808
"2011-07-09 21:00:00",58.588
"2011-07-09 22:00:00",53.624
"2011-07-09 23:00:00",43.041
"2011-07-10 00:00:00",40.591
"2011-07-10 01:00:00",16.039
"2011-07-10 02:00:00",13.411
"2011-07-10 03:00:00",12.161
"2011-07-10 04:00:00",11.628
"2011-07-10 05:00:00",11.318
"2011-07-10 06:00:00",12.102
"2011-07-10 07:00:00",12.886
"2011-07-10 08:00:00",16.779
"2011-07-10 09:00:00",40.346
"2011-07-10 10:00:00",50.002
"2011-07-10 11:00:00",53.029
"2011-07-10 12:00:00",43.807
"2011-07-10 13:00:00",43.525
"2011-07-10 14:00:00",43.27
"2011-07-10 15:00:00",37.842
"2011-07-10 16:00:00",38.88
"2011-07-10 17:00:00",22.236
"2011-07-10 18:00:00",40
"2011-07-10 19:00:00",20.849
"2011-07-10 20:00:00",29.385
"2011-07-10 21:00:00",59.029
"2011-07-10 22:00:00",53.196
"2011-07-10 23:00:00",25.451
"2011-07-11 00:00:00",31.924
"2011-07-11 01:00:00",18.788
"2011-07-11 02:00:00",11.909
"2011-07-11 03:00:00",12.914
"2011-07-11 04:00:00",16.916
"2011-07-11 05:00:00",39.336
"2011-07-11 06:00:00",56.531
"2011-07-11 07:00:00",57.381
"2011-07-11 08:00:00",62.363
"2011-07-11 09:00:00",63.719
"2011-07-11 10:00:00",65
"2011-07-11 11:00:00",65
"2011-07-11 12:00:00",64.972
"2011-07-11 13:00:00",65.017
"2011-07-11 14:00:00",62.987
"2011-07-11 15:00:00",59.785
"2011-07-11 16:00:00",58.603
"2011-07-11 17:00:00",61.04
"2011-07-11 18:00:00",59.306
"2011-07-11 19:00:00",57.29
"2011-07-11 20:00:00",55.8
"2011-07-11 21:00:00",55.762
"2011-07-11 22:00:00",48.802
"2011-07-11 23:00:00",45.4
"2011-07-12 00:00:00",42.4
"2011-07-12 01:00:00",35.584
"2011-07-12 02:00:00",18.241
"2011-07-12 03:00:00",13.343
"2011-07-12 04:00:00",41.71
"2011-07-12 05:00:00",45.36
"2011-07-12 06:00:00",49.616
"2011-07-12 07:00:00",56.2
"2011-07-12 08:00:00",57.43
"2011-07-12 09:00:00",58.142
"2011-07-12 10:00:00",59.061
"2011-07-12 11:00:00",57.07
"2011-07-12 12:00:00",57.229
"2011-07-12 13:00:00",57.594
"2011-07-12 14:00:00",55.521
"2011-07-12 15:00:00",54.154
"2011-07-12 16:00:00",54.594
"2011-07-12 17:00:00",56.063
"2011-07-12 18:00:00",53.248
"2011-07-12 19:00:00",46.096
"2011-07-12 20:00:00",47.573
"2011-07-12 21:00:00",49.638
"2011-07-12 22:00:00",43.268
"2011-07-12 23:00:00",41.508
"2011-07-13 00:00:00",38.165
"2011-07-13 01:00:00",36.13
"2011-07-13 02:00:00",16.178
"2011-07-13 03:00:00",14.565
"2011-07-13 04:00:00",30.298
"2011-07-13 05:00:00",45.5
"2011-07-13 06:00:00",50.83
"2011-07-13 07:00:00",53.271
"2011-07-13 08:00:00",59.49
"2011-07-13 09:00:00",60.929
"2011-07-13 10:00:00",61.26
"2011-07-13 11:00:00",59.751
"2011-07-13 12:00:00",59.913
"2011-07-13 13:00:00",58.829
"2011-07-13 14:00:00",60.631
"2011-07-13 15:00:00",58.923
"2011-07-13 16:00:00",53.198
"2011-07-13 17:00:00",54.082
"2011-07-13 18:00:00",51.107
"2011-07-13 19:00:00",48
"2011-07-13 20:00:00",47.69
"2011-07-13 21:00:00",50.389
"2011-07-13 22:00:00",43.089
"2011-07-13 23:00:00",16.946
"2011-07-14 00:00:00",17.262
"2011-07-14 01:00:00",14.932
"2011-07-14 02:00:00",13.178
"2011-07-14 03:00:00",12.558
"2011-07-14 04:00:00",11.085
"2011-07-14 05:00:00",10.992
"2011-07-14 06:00:00",11.163
"2011-07-14 07:00:00",11.959
"2011-07-14 08:00:00",16.251
"2011-07-14 09:00:00",18.397
"2011-07-14 10:00:00",18.81
"2011-07-14 11:00:00",19.639
"2011-07-14 12:00:00",17.63
"2011-07-14 13:00:00",16.707
"2011-07-14 14:00:00",14.971
"2011-07-14 15:00:00",14.586
"2011-07-14 16:00:00",14.801
"2011-07-14 17:00:00",16.768
"2011-07-14 18:00:00",17.965
"2011-07-14 19:00:00",16.964
"2011-07-14 20:00:00",17.005
"2011-07-14 21:00:00",40
"2011-07-14 22:00:00",36.849
"2011-07-14 23:00:00",33.807
"2011-07-15 00:00:00",14.414
"2011-07-15 01:00:00",12.245
"2011-07-15 02:00:00",10.175
"2011-07-15 03:00:00",10.198
"2011-07-15 04:00:00",15.5
"2011-07-15 05:00:00",21.567
"2011-07-15 06:00:00",30.35
"2011-07-15 07:00:00",50.8
"2011-07-15 08:00:00",52.43
"2011-07-15 09:00:00",52.44
"2011-07-15 10:00:00",54.99
"2011-07-15 11:00:00",54.93
"2011-07-15 12:00:00",54.94
"2011-07-15 13:00:00",55.201
"2011-07-15 14:00:00",53.613
"2011-07-15 15:00:00",51.606
"2011-07-15 16:00:00",53.29
"2011-07-15 17:00:00",56.634
"2011-07-15 18:00:00",54.013
"2011-07-15 19:00:00",53.956
"2011-07-15 20:00:00",55.132
"2011-07-15 21:00:00",59.161
"2011-07-15 22:00:00",54.346
"2011-07-15 23:00:00",18.724
"2011-07-16 00:00:00",16.618
"2011-07-16 01:00:00",13.939
"2011-07-16 02:00:00",11.365
"2011-07-16 03:00:00",10.67
"2011-07-16 04:00:00",10.752
"2011-07-16 05:00:00",10.568
"2011-07-16 06:00:00",13.07
"2011-07-16 07:00:00",18.114
"2011-07-16 08:00:00",46.34
"2011-07-16 09:00:00",22.211
"2011-07-16 10:00:00",40.191
"2011-07-16 11:00:00",43.353
"2011-07-16 12:00:00",42.102
"2011-07-16 13:00:00",41.903
"2011-07-16 14:00:00",41.11
"2011-07-16 15:00:00",16.245
"2011-07-16 16:00:00",17.541
"2011-07-16 17:00:00",18.891
"2011-07-16 18:00:00",19.147
"2011-07-16 19:00:00",16.29
"2011-07-16 20:00:00",16.89
"2011-07-16 21:00:00",42.377
"2011-07-16 22:00:00",39.09
"2011-07-16 23:00:00",11.954
"2011-07-17 00:00:00",11.917
"2011-07-17 01:00:00",10.191
"2011-07-17 02:00:00",10.048
"2011-07-17 03:00:00",9.989
"2011-07-17 04:00:00",9.915
"2011-07-17 05:00:00",9.984
"2011-07-17 06:00:00",9.909
"2011-07-17 07:00:00",10.197
"2011-07-17 08:00:00",10.358
"2011-07-17 09:00:00",11.77
"2011-07-17 10:00:00",12.83
"2011-07-17 11:00:00",13.917
"2011-07-17 12:00:00",12.586
"2011-07-17 13:00:00",10.401
"2011-07-17 14:00:00",10.199
"2011-07-17 15:00:00",10.192
"2011-07-17 16:00:00",10.18
"2011-07-17 17:00:00",11.438
"2011-07-17 18:00:00",12.069
"2011-07-17 19:00:00",12.216
"2011-07-17 20:00:00",13.942
"2011-07-17 21:00:00",22.722
"2011-07-17 22:00:00",19.911
"2011-07-17 23:00:00",11.301
"2011-07-18 00:00:00",10.758
"2011-07-18 01:00:00",10.584
"2011-07-18 02:00:00",10.421
"2011-07-18 03:00:00",10.471
"2011-07-18 04:00:00",10.291
"2011-07-18 05:00:00",10.596
"2011-07-18 06:00:00",40.015
"2011-07-18 07:00:00",50.62
"2011-07-18 08:00:00",49.93
"2011-07-18 09:00:00",50.502
"2011-07-18 10:00:00",53.023
"2011-07-18 11:00:00",51.389
"2011-07-18 12:00:00",50.839
"2011-07-18 13:00:00",50.546
"2011-07-18 14:00:00",47.09
"2011-07-18 15:00:00",47.142
"2011-07-18 16:00:00",50.561
"2011-07-18 17:00:00",53.979
"2011-07-18 18:00:00",54.029
"2011-07-18 19:00:00",52.931
"2011-07-18 20:00:00",48.858
"2011-07-18 21:00:00",51.117
"2011-07-18 22:00:00",44.927
"2011-07-18 23:00:00",24.406
"2011-07-19 00:00:00",10.598
"2011-07-19 01:00:00",10.458
"2011-07-19 02:00:00",10.501
"2011-07-19 03:00:00",10.285
"2011-07-19 04:00:00",10.583
"2011-07-19 05:00:00",14.407
"2011-07-19 06:00:00",50.251
"2011-07-19 07:00:00",54.981
"2011-07-19 08:00:00",58.043
"2011-07-19 09:00:00",56.197
"2011-07-19 10:00:00",59.794
"2011-07-19 11:00:00",58.907
"2011-07-19 12:00:00",58.928
"2011-07-19 13:00:00",58.568
"2011-07-19 14:00:00",57.985
"2011-07-19 15:00:00",56.08
"2011-07-19 16:00:00",56.186
"2011-07-19 17:00:00",57.662
"2011-07-19 18:00:00",53.027
"2011-07-19 19:00:00",53.036
"2011-07-19 20:00:00",53.193
"2011-07-19 21:00:00",53.177
"2011-07-19 22:00:00",47.372
"2011-07-19 23:00:00",15.96
"2011-07-20 00:00:00",13.029
"2011-07-20 01:00:00",11.203
"2011-07-20 02:00:00",10.847
"2011-07-20 03:00:00",11.122
"2011-07-20 04:00:00",11.323
"2011-07-20 05:00:00",27.483
"2011-07-20 06:00:00",49.568
"2011-07-20 07:00:00",56.224
"2011-07-20 08:00:00",60.091
"2011-07-20 09:00:00",62.449
"2011-07-20 10:00:00",64.768
"2011-07-20 11:00:00",61.745
"2011-07-20 12:00:00",61.104
"2011-07-20 13:00:00",60.226
"2011-07-20 14:00:00",58.06
"2011-07-20 15:00:00",50.833
"2011-07-20 16:00:00",39.93
"2011-07-20 17:00:00",50
"2011-07-20 18:00:00",47.97
"2011-07-20 19:00:00",46.999
"2011-07-20 20:00:00",45.912
"2011-07-20 21:00:00",48.357
"2011-07-20 22:00:00",43.45
"2011-07-20 23:00:00",43.676
"2011-07-21 00:00:00",32.79
"2011-07-21 01:00:00",25.82
"2011-07-21 02:00:00",10.759
"2011-07-21 03:00:00",10.643
"2011-07-21 04:00:00",10.734
"2011-07-21 05:00:00",14.347
"2011-07-21 06:00:00",48.478
"2011-07-21 07:00:00",53.772
"2011-07-21 08:00:00",58.013
"2011-07-21 09:00:00",57.961
"2011-07-21 10:00:00",59.971
"2011-07-21 11:00:00",58.034
"2011-07-21 12:00:00",54.867
"2011-07-21 13:00:00",52.933
"2011-07-21 14:00:00",52.15
"2011-07-21 15:00:00",51.998
"2011-07-21 16:00:00",53.495
"2011-07-21 17:00:00",55.304
"2011-07-21 18:00:00",54.246
"2011-07-21 19:00:00",54.738
"2011-07-21 20:00:00",53.969
"2011-07-21 21:00:00",56.379
"2011-07-21 22:00:00",49.884
"2011-07-21 23:00:00",42.039
"2011-07-22 00:00:00",37.934
"2011-07-22 01:00:00",32.12
"2011-07-22 02:00:00",18.874
"2011-07-22 03:00:00",12.879
"2011-07-22 04:00:00",37.309
"2011-07-22 05:00:00",45.014
"2011-07-22 06:00:00",53.03
"2011-07-22 07:00:00",59.68
"2011-07-22 08:00:00",59.486
"2011-07-22 09:00:00",60.05
"2011-07-22 10:00:00",60.847
"2011-07-22 11:00:00",56.087
"2011-07-22 12:00:00",53.007
"2011-07-22 13:00:00",51.016
"2011-07-22 14:00:00",50.517
"2011-07-22 15:00:00",47.371
"2011-07-22 16:00:00",50.514
"2011-07-22 17:00:00",53.009
"2011-07-22 18:00:00",51.089
"2011-07-22 19:00:00",49.986
"2011-07-22 20:00:00",50.599
"2011-07-22 21:00:00",53.194
"2011-07-22 22:00:00",50.546
"2011-07-22 23:00:00",17.16
"2011-07-23 00:00:00",18.625
"2011-07-23 01:00:00",12.738
"2011-07-23 02:00:00",10.194
"2011-07-23 03:00:00",10.19
"2011-07-23 04:00:00",9.882
"2011-07-23 05:00:00",9.904
"2011-07-23 06:00:00",10.483
"2011-07-23 07:00:00",12.429
"2011-07-23 08:00:00",15.856
"2011-07-23 09:00:00",18
"2011-07-23 10:00:00",18.604
"2011-07-23 11:00:00",30.051
"2011-07-23 12:00:00",18
"2011-07-23 13:00:00",18
"2011-07-23 14:00:00",16.775
"2011-07-23 15:00:00",13.479
"2011-07-23 16:00:00",12.768
"2011-07-23 17:00:00",14.788
"2011-07-23 18:00:00",15.217
"2011-07-23 19:00:00",13.323
"2011-07-23 20:00:00",13.357
"2011-07-23 21:00:00",41.71
"2011-07-23 22:00:00",24.241
"2011-07-23 23:00:00",13.088
"2011-07-24 00:00:00",10.17
"2011-07-24 01:00:00",7.908
"2011-07-24 02:00:00",3.984
"2011-07-24 03:00:00",3.48
"2011-07-24 04:00:00",1.914
"2011-07-24 05:00:00",1.611
"2011-07-24 06:00:00",5.934
"2011-07-24 07:00:00",6.271
"2011-07-24 08:00:00",11.015
"2011-07-24 09:00:00",12.572
"2011-07-24 10:00:00",14.914
"2011-07-24 11:00:00",17.04
"2011-07-24 12:00:00",15.061
"2011-07-24 13:00:00",11.84
"2011-07-24 14:00:00",10.91
"2011-07-24 15:00:00",10.145
"2011-07-24 16:00:00",10.107
"2011-07-24 17:00:00",12.863
"2011-07-24 18:00:00",14.555
"2011-07-24 19:00:00",14.603
"2011-07-24 20:00:00",17.674
"2011-07-24 21:00:00",22.12
"2011-07-24 22:00:00",20.364
"2011-07-24 23:00:00",12.379
"2011-07-25 00:00:00",11.618
"2011-07-25 01:00:00",10.992
"2011-07-25 02:00:00",10.199
"2011-07-25 03:00:00",10.199
"2011-07-25 04:00:00",11.275
"2011-07-25 05:00:00",35.738
"2011-07-25 06:00:00",50.539
"2011-07-25 07:00:00",55.224
"2011-07-25 08:00:00",54.02
"2011-07-25 09:00:00",56.509
"2011-07-25 10:00:00",58.63
"2011-07-25 11:00:00",57.975
"2011-07-25 12:00:00",58.096
"2011-07-25 13:00:00",56.276
"2011-07-25 14:00:00",54.955
"2011-07-25 15:00:00",55.744
"2011-07-25 16:00:00",54.059
"2011-07-25 17:00:00",56.159
"2011-07-25 18:00:00",55.406
"2011-07-25 19:00:00",45.621
"2011-07-25 20:00:00",44.457
"2011-07-25 21:00:00",52.046
"2011-07-25 22:00:00",44.921
"2011-07-25 23:00:00",44.01
"2011-07-26 00:00:00",39.92
"2011-07-26 01:00:00",12.717
"2011-07-26 02:00:00",10.789
"2011-07-26 03:00:00",10.707
"2011-07-26 04:00:00",12.717
"2011-07-26 05:00:00",39.027
"2011-07-26 06:00:00",14.022
"2011-07-26 07:00:00",40.174
"2011-07-26 08:00:00",53.021
"2011-07-26 09:00:00",55.897
"2011-07-26 10:00:00",58.66
"2011-07-26 11:00:00",56.459
"2011-07-26 12:00:00",55.29
"2011-07-26 13:00:00",55.084
"2011-07-26 14:00:00",52.82
"2011-07-26 15:00:00",50.562
"2011-07-26 16:00:00",51.966
"2011-07-26 17:00:00",54.037
"2011-07-26 18:00:00",50.507
"2011-07-26 19:00:00",32.46
"2011-07-26 20:00:00",19.857
"2011-07-26 21:00:00",49.626
"2011-07-26 22:00:00",45.1
"2011-07-26 23:00:00",14.535
"2011-07-27 00:00:00",14.292
"2011-07-27 01:00:00",11.358
"2011-07-27 02:00:00",10.562
"2011-07-27 03:00:00",10.669
"2011-07-27 04:00:00",11.602
"2011-07-27 05:00:00",38.571
"2011-07-27 06:00:00",50.207
"2011-07-27 07:00:00",56.566
"2011-07-27 08:00:00",57.076
"2011-07-27 09:00:00",54.932
"2011-07-27 10:00:00",55.528
"2011-07-27 11:00:00",55.276
"2011-07-27 12:00:00",53.196
"2011-07-27 13:00:00",54.513
"2011-07-27 14:00:00",53.127
"2011-07-27 15:00:00",52.285
"2011-07-27 16:00:00",53.02
"2011-07-27 17:00:00",53.196
"2011-07-27 18:00:00",53.209
"2011-07-27 19:00:00",39.512
"2011-07-27 20:00:00",42.482
"2011-07-27 21:00:00",51.7
"2011-07-27 22:00:00",46.254
"2011-07-27 23:00:00",25.276
"2011-07-28 00:00:00",27.667
"2011-07-28 01:00:00",14.84
"2011-07-28 02:00:00",11.69
"2011-07-28 03:00:00",11.813
"2011-07-28 04:00:00",15.403
"2011-07-28 05:00:00",15.613
"2011-07-28 06:00:00",40.258
"2011-07-28 07:00:00",45.949
"2011-07-28 08:00:00",54.99
"2011-07-28 09:00:00",58.004
"2011-07-28 10:00:00",60
"2011-07-28 11:00:00",55.132
"2011-07-28 12:00:00",54.25
"2011-07-28 13:00:00",53.957
"2011-07-28 14:00:00",53
"2011-07-28 15:00:00",50.278
"2011-07-28 16:00:00",45.549
"2011-07-28 17:00:00",50.859
"2011-07-28 18:00:00",50.868
"2011-07-28 19:00:00",44.565
"2011-07-28 20:00:00",40.57
"2011-07-28 21:00:00",51.366
"2011-07-28 22:00:00",46.142
"2011-07-28 23:00:00",42.707
"2011-07-29 00:00:00",17.965
"2011-07-29 01:00:00",12.461
"2011-07-29 02:00:00",10.805
"2011-07-29 03:00:00",11.185
"2011-07-29 04:00:00",12.582
"2011-07-29 05:00:00",13.231
"2011-07-29 06:00:00",53.18
"2011-07-29 07:00:00",57.921
"2011-07-29 08:00:00",58.005
"2011-07-29 09:00:00",57.51
"2011-07-29 10:00:00",58.256
"2011-07-29 11:00:00",56.094
"2011-07-29 12:00:00",53.179
"2011-07-29 13:00:00",51.999
"2011-07-29 14:00:00",49.705
"2011-07-29 15:00:00",47.968
"2011-07-29 16:00:00",49.407
"2011-07-29 17:00:00",50.934
"2011-07-29 18:00:00",49.947
"2011-07-29 19:00:00",32.68
"2011-07-29 20:00:00",47.99
"2011-07-29 21:00:00",50.83
"2011-07-29 22:00:00",44.6
"2011-07-29 23:00:00",11.781
"2011-07-30 00:00:00",13.262
"2011-07-30 01:00:00",11.075
"2011-07-30 02:00:00",10.63
"2011-07-30 03:00:00",10.541
"2011-07-30 04:00:00",10.47
"2011-07-30 05:00:00",10.663
"2011-07-30 06:00:00",10.954
"2011-07-30 07:00:00",12.967
"2011-07-30 08:00:00",15.931
"2011-07-30 09:00:00",16.175
"2011-07-30 10:00:00",16.642
"2011-07-30 11:00:00",18.474
"2011-07-30 12:00:00",16.448
"2011-07-30 13:00:00",16.066
"2011-07-30 14:00:00",15.131
"2011-07-30 15:00:00",13.935
"2011-07-30 16:00:00",13.538
"2011-07-30 17:00:00",15.294
"2011-07-30 18:00:00",15.208
"2011-07-30 19:00:00",13.589
"2011-07-30 20:00:00",14.354
"2011-07-30 21:00:00",16.96
"2011-07-30 22:00:00",16.275
"2011-07-30 23:00:00",13.693
"2011-07-31 00:00:00",12.666
"2011-07-31 01:00:00",10.685
"2011-07-31 02:00:00",10.199
"2011-07-31 03:00:00",10.195
"2011-07-31 04:00:00",10.195
"2011-07-31 05:00:00",10.194
"2011-07-31 06:00:00",10.196
"2011-07-31 07:00:00",10.108
"2011-07-31 08:00:00",10.191
"2011-07-31 09:00:00",12.552
"2011-07-31 10:00:00",14.663
"2011-07-31 11:00:00",17.135
"2011-07-31 12:00:00",14.591
"2011-07-31 13:00:00",13.014
"2011-07-31 14:00:00",12.085
"2011-07-31 15:00:00",12.753
"2011-07-31 16:00:00",12.749
"2011-07-31 17:00:00",14.017
"2011-07-31 18:00:00",14.702
"2011-07-31 19:00:00",15.484
"2011-07-31 20:00:00",17.474
"2011-07-31 21:00:00",44.93
"2011-07-31 22:00:00",19.514
"2011-07-31 23:00:00",10.191
"2011-08-01 00:00:00",10.11
"2011-08-01 01:00:00",10.11
"2011-08-01 02:00:00",10.178
"2011-08-01 03:00:00",10.186
"2011-08-01 04:00:00",10.191
"2011-08-01 05:00:00",11.457
"2011-08-01 06:00:00",22.843
"2011-08-01 07:00:00",54.943
"2011-08-01 08:00:00",54.93
"2011-08-01 09:00:00",54.098
"2011-08-01 10:00:00",56.001
"2011-08-01 11:00:00",57.911
"2011-08-01 12:00:00",56.183
"2011-08-01 13:00:00",51.49
"2011-08-01 14:00:00",48.994
"2011-08-01 15:00:00",45
"2011-08-01 16:00:00",45
"2011-08-01 17:00:00",44.306
"2011-08-01 18:00:00",50.992
"2011-08-01 19:00:00",16.828
"2011-08-01 20:00:00",17.072
"2011-08-01 21:00:00",49.951
"2011-08-01 22:00:00",42.782
"2011-08-01 23:00:00",14.108
"2011-08-02 00:00:00",14.165
"2011-08-02 01:00:00",12.029
"2011-08-02 02:00:00",10.497
"2011-08-02 03:00:00",10.406
"2011-08-02 04:00:00",11.889
"2011-08-02 05:00:00",12.331
"2011-08-02 06:00:00",47.442
"2011-08-02 07:00:00",19.792
"2011-08-02 08:00:00",53.193
"2011-08-02 09:00:00",54.94
"2011-08-02 10:00:00",56
"2011-08-02 11:00:00",53.194
"2011-08-02 12:00:00",53.999
"2011-08-02 13:00:00",53.199
"2011-08-02 14:00:00",52.451
"2011-08-02 15:00:00",51.819
"2011-08-02 16:00:00",53.66
"2011-08-02 17:00:00",56.209
"2011-08-02 18:00:00",56.791
"2011-08-02 19:00:00",53.086
"2011-08-02 20:00:00",50.733
"2011-08-02 21:00:00",50.942
"2011-08-02 22:00:00",41.309
"2011-08-02 23:00:00",12.901
"2011-08-03 00:00:00",12.462
"2011-08-03 01:00:00",11.053
"2011-08-03 02:00:00",10.615
"2011-08-03 03:00:00",11.319
"2011-08-03 04:00:00",10.876
"2011-08-03 05:00:00",11.358
"2011-08-03 06:00:00",45.8
"2011-08-03 07:00:00",52.657
"2011-08-03 08:00:00",54.625
"2011-08-03 09:00:00",54.967
"2011-08-03 10:00:00",54.979
"2011-08-03 11:00:00",53.55
"2011-08-03 12:00:00",53.99
"2011-08-03 13:00:00",54.31
"2011-08-03 14:00:00",53.749
"2011-08-03 15:00:00",53
"2011-08-03 16:00:00",53.197
"2011-08-03 17:00:00",55.053
"2011-08-03 18:00:00",54.938
"2011-08-03 19:00:00",17.26
"2011-08-03 20:00:00",46.993
"2011-08-03 21:00:00",50.927
"2011-08-03 22:00:00",45.196
"2011-08-03 23:00:00",10.25
"2011-08-04 00:00:00",10.193
"2011-08-04 01:00:00",10.193
"2011-08-04 02:00:00",10.152
"2011-08-04 03:00:00",10.096
"2011-08-04 04:00:00",10.186
"2011-08-04 05:00:00",10.196
"2011-08-04 06:00:00",32.944
"2011-08-04 07:00:00",52.759
"2011-08-04 08:00:00",53.198
"2011-08-04 09:00:00",53.279
"2011-08-04 10:00:00",58.009
"2011-08-04 11:00:00",57.81
"2011-08-04 12:00:00",53.194
"2011-08-04 13:00:00",41.8
"2011-08-04 14:00:00",51.909
"2011-08-04 15:00:00",41.1
"2011-08-04 16:00:00",50.836
"2011-08-04 17:00:00",53.197
"2011-08-04 18:00:00",45.011
"2011-08-04 19:00:00",41.1
"2011-08-04 20:00:00",33.703
"2011-08-04 21:00:00",52.47
"2011-08-04 22:00:00",46.866
"2011-08-04 23:00:00",14.495
"2011-08-05 00:00:00",11.497
"2011-08-05 01:00:00",10.45
"2011-08-05 02:00:00",10.477
"2011-08-05 03:00:00",10.47
"2011-08-05 04:00:00",10.481
"2011-08-05 05:00:00",12.207
"2011-08-05 06:00:00",14.761
"2011-08-05 07:00:00",48.991
"2011-08-05 08:00:00",53.197
"2011-08-05 09:00:00",57.25
"2011-08-05 10:00:00",58.013
"2011-08-05 11:00:00",58.006
"2011-08-05 12:00:00",55.037
"2011-08-05 13:00:00",52.784
"2011-08-05 14:00:00",51.644
"2011-08-05 15:00:00",38.072
"2011-08-05 16:00:00",46.195
"2011-08-05 17:00:00",50.902
"2011-08-05 18:00:00",49.99
"2011-08-05 19:00:00",38.066
"2011-08-05 20:00:00",48.024
"2011-08-05 21:00:00",50.907
"2011-08-05 22:00:00",44.969
"2011-08-05 23:00:00",23.429
"2011-08-06 00:00:00",14.044
"2011-08-06 01:00:00",12.867
"2011-08-06 02:00:00",10.79
"2011-08-06 03:00:00",10.493
"2011-08-06 04:00:00",10.934
"2011-08-06 05:00:00",10.474
"2011-08-06 06:00:00",10.821
"2011-08-06 07:00:00",13.262
"2011-08-06 08:00:00",16.156
"2011-08-06 09:00:00",18.283
"2011-08-06 10:00:00",21.536
"2011-08-06 11:00:00",30.468
"2011-08-06 12:00:00",21.369
"2011-08-06 13:00:00",19.421
"2011-08-06 14:00:00",16.757
"2011-08-06 15:00:00",16.227
"2011-08-06 16:00:00",16.181
"2011-08-06 17:00:00",27.216
"2011-08-06 18:00:00",24.343
"2011-08-06 19:00:00",22.595
"2011-08-06 20:00:00",22.133
"2011-08-06 21:00:00",43.265
"2011-08-06 22:00:00",38.023
"2011-08-06 23:00:00",13.05
"2011-08-07 00:00:00",14.945
"2011-08-07 01:00:00",9.949
"2011-08-07 02:00:00",8.305
"2011-08-07 03:00:00",8.266
"2011-08-07 04:00:00",8.239
"2011-08-07 05:00:00",8.172
"2011-08-07 06:00:00",8.225
"2011-08-07 07:00:00",9.016
"2011-08-07 08:00:00",14.001
"2011-08-07 09:00:00",16.811
"2011-08-07 10:00:00",18.745
"2011-08-07 11:00:00",20.504
"2011-08-07 12:00:00",18.524
"2011-08-07 13:00:00",15.713
"2011-08-07 14:00:00",13.178
"2011-08-07 15:00:00",13.026
"2011-08-07 16:00:00",12.835
"2011-08-07 17:00:00",15.453
"2011-08-07 18:00:00",18.233
"2011-08-07 19:00:00",18.729
"2011-08-07 20:00:00",22.844
"2011-08-07 21:00:00",26.553
"2011-08-07 22:00:00",25.302
"2011-08-07 23:00:00",12.002
"2011-08-08 00:00:00",12.057
"2011-08-08 01:00:00",10.259
"2011-08-08 02:00:00",10.023
"2011-08-08 03:00:00",9.98
"2011-08-08 04:00:00",9.983
"2011-08-08 05:00:00",10.182
"2011-08-08 06:00:00",12.915
"2011-08-08 07:00:00",17.76
"2011-08-08 08:00:00",31.884
"2011-08-08 09:00:00",48.997
"2011-08-08 10:00:00",53.196
"2011-08-08 11:00:00",50.983
"2011-08-08 12:00:00",45.932
"2011-08-08 13:00:00",45.014
"2011-08-08 14:00:00",28.764
"2011-08-08 15:00:00",17.341
"2011-08-08 16:00:00",18.379
"2011-08-08 17:00:00",39.381
"2011-08-08 18:00:00",45.04
"2011-08-08 19:00:00",44.69
"2011-08-08 20:00:00",43.993
"2011-08-08 21:00:00",44.756
"2011-08-08 22:00:00",35.015
"2011-08-08 23:00:00",13.47
"2011-08-09 00:00:00",10.04
"2011-08-09 01:00:00",4.151
"2011-08-09 02:00:00",9.902
"2011-08-09 03:00:00",5.479
"2011-08-09 04:00:00",11.25
"2011-08-09 05:00:00",12.928
"2011-08-09 06:00:00",18.15
"2011-08-09 07:00:00",42.83
"2011-08-09 08:00:00",43
"2011-08-09 09:00:00",43
"2011-08-09 10:00:00",44
"2011-08-09 11:00:00",45.134
"2011-08-09 12:00:00",45.301
"2011-08-09 13:00:00",43.931
"2011-08-09 14:00:00",43
